,price_log,age_log,mileage_log,model,model_ref_price_log,origin,origin_multiplier,province_clean,province_scoli
3830,10.46310334047155,3.2188758248682006,11.7236400962654,Wave,9.975342989636557,Thái Lan,2,Cần Thơ,91.26
3833,9.487972108574462,1.0986122886681098,10.126631103850338,Blade,9.94270826568941,Việt Nam,1,Đồng Nai,93.54
3835,9.487972108574462,1.0986122886681098,10.126631103850338,Blade,9.94270826568941,Việt Nam,1,Đồng Nai,93.54
3836,11.082142548877775,1.6094379124341003,10.203592144986466,SH,11.6952282715884,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
3838,10.043249494911286,1.6094379124341003,10.985292722887856,Winner X,10.786428304728728,Việt Nam,1,TP. Hồ Chí Minh,98.44
3839,10.404262840448617,2.995732273553991,10.51867319162636,Future,10.371614421769003,Thái Lan,2,TP. Hồ Chí Minh,98.44
3840,9.852194258148577,2.302585092994046,11.350406535472453,Exciter,10.834863921828324,Việt Nam,1,Bình Dương,94.25
3842,11.695247021764184,2.6390573296152584,10.165851817003619,SH,11.6952282715884,Nước khác,1,TP. Hồ Chí Minh,98.44
3843,7.824046010856292,2.833213344056216,10.596634733096073,Attila,10.183011437286446,Đài Loan,2,TP. Hồ Chí Minh,98.44
3847,10.668955394675699,0.0,6.359573868672378,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
3848,10.59162219127253,0.0,7.600902459542082,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
3850,11.198214720130528,0.6931471805599453,8.699514748210191,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
3851,10.06475570013225,1.6094379124341003,9.898173457712359,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
3852,9.392661928770137,2.5649493574615367,9.903487552536127,Air Blade,10.826555268689306,Việt Nam,1,Hà Nội,100.0
3853,8.922658299524402,2.5649493574615367,10.308952660644293,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
3854,8.85366542803745,2.6390573296152584,13.458835614025542,Jupiter,10.257659366256743,Việt Nam,1,Đà Nẵng,93.51
3857,10.4341158035983,1.6094379124341003,10.404262840448617,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
3858,10.545341438708522,1.3862943611198906,12.429216196844383,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
3860,9.159047077588632,2.4849066497880004,11.289781913656018,Nouvo,10.46310334047155,Nhật Bản,3,TP. Hồ Chí Minh,98.44
3862,9.903487552536127,2.1972245773362196,10.334522936755823,Lead,10.677984278792396,Việt Nam,1,TP. Hồ Chí Minh,98.44
3863,10.203592144986466,1.6094379124341003,10.126631103850338,Exciter,10.834863921828324,Việt Nam,1,Tiền Giang,93.27
3866,8.922658299524402,2.6390573296152584,11.188579408146856,Jupiter,10.257659366256743,Việt Nam,1,Thái Bình,90.33
3867,12.023751084736219,2.6390573296152584,9.852194258148577,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
3871,11.49272275765271,0.6931471805599453,7.8632667240095735,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
3872,9.546812608597396,1.9459101490553132,9.210340371976184,Winner,10.736396675471232,Việt Nam,1,TP. Hồ Chí Minh,98.44
3873,10.398183794372235,1.0986122886681098,6.907755278982137,Vision,10.451319901931214,Việt Nam,1,Đắk Lắk,90.04
3874,9.95227771670556,1.6094379124341003,9.546812608597396,Vision,10.451319901931214,Việt Nam,1,Hà Nội,100.0
3877,8.987196820661973,2.5649493574615367,10.668955394675699,Wave,9.975342989636557,Việt Nam,1,Hậu Giang,88.47
3879,11.911701584927597,2.0794415416798357,9.615805480084347,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
3881,9.159047077588632,2.1972245773362196,9.897570078772091,Sirius,9.934743942186682,Việt Nam,1,Hà Nội,100.0
3882,8.160518247477505,2.4849066497880004,11.512915464920228,Nouvo,10.46310334047155,Đang cập nhật,1,Bình Dương,94.25
3883,8.85366542803745,2.8903717578961645,10.308952660644293,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
3884,9.740968623038354,2.1972245773362196,11.156250521031495,Winner,10.736396675471232,Đang cập nhật,1,Long An,87.97
3885,9.392661928770137,2.5649493574615367,9.42100640177928,Vision,10.451319901931214,Việt Nam,1,TP. Hồ Chí Minh,98.44
3886,9.179881164491475,1.791759469228055,12.206072645530174,Sirius,9.934743942186682,Nhật Bản,3,Đà Nẵng,93.51
3887,8.69951458154351,2.4849066497880004,11.225243392518447,Nouvo,10.46310334047155,Nhật Bản,3,An Giang,91.92
3891,9.277999020449997,2.0794415416798357,10.308952660644293,Blade,9.94270826568941,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
3892,10.4341158035983,0.0,9.104979856318357,Vision,10.451319901931214,Việt Nam,1,Hà Nội,100.0
3894,10.645424897265505,1.791759469228055,9.903487552536127,Vario,10.77874793485229,Việt Nam,1,TP. Hồ Chí Minh,98.44
3898,10.341742483467284,1.791759469228055,10.800819700808985,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
3899,9.259130536145614,2.772588722239781,6.907755278982137,Air Blade,10.826555268689306,Việt Nam,1,Đắk Lắk,90.04
3902,9.350102314351341,1.9459101490553132,9.903487552536127,Blade,9.94270826568941,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
3903,9.104979856318357,2.0794415416798357,7.549609165154532,Sirius,9.934743942186682,Nhật Bản,3,Long An,87.97
3905,9.72913416539135,2.0794415416798357,12.718896271958837,Exciter,10.834863921828324,Nhật Bản,3,Đồng Nai,93.54
3907,10.915088464214607,2.833213344056216,10.085809109330082,SH,11.6952282715884,Nước khác,1,Đồng Tháp,89.33
3908,7.313220387090301,1.0986122886681098,12.206072645530174,Winner X,10.786428304728728,Việt Nam,1,Cần Thơ,91.26
3909,10.858998997563564,2.772588722239781,10.46310334047155,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
3910,9.02401079378469,2.6390573296152584,10.308952660644293,Wave,9.975342989636557,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
3912,9.615805480084347,0.6931471805599453,9.104979856318357,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
3913,9.740968623038354,3.1780538303479458,9.153664194782626,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
3914,9.975808214115753,2.1972245773362196,11.002099841204238,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
3915,10.09823162932864,2.3978952727983707,10.645424897265505,Exciter,10.834863921828324,Việt Nam,1,Quảng Nam,89.78
3916,11.184421397998193,0.6931471805599453,8.987196820661973,SH,11.6952282715884,Việt Nam,1,Trà Vinh,88.73
3917,8.699514748210191,2.3978952727983707,9.740968623038354,Attila,10.183011437286446,Việt Nam,1,Quảng Nam,89.78
3918,9.525151111816216,2.3978952727983707,11.002099841204238,Air Blade,10.826555268689306,Nhật Bản,3,Đồng Nai,93.54
3919,11.56171562913966,0.6931471805599453,7.824046010856292,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
3921,10.404262840448617,1.0986122886681098,9.047821442478408,Winner X,10.786428304728728,Việt Nam,1,Trà Vinh,88.73
3925,10.571316925111784,2.995732273553991,11.512915464920228,SH,11.6952282715884,Đang cập nhật,3,Đồng Nai,93.54
3930,10.275051108968611,1.791759469228055,10.308952660644293,Vario,10.77874793485229,Việt Nam,1,TP. Hồ Chí Minh,98.44
3931,10.126631103850338,1.3862943611198906,10.308952660644293,Vision,10.451319901931214,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
3932,9.305650551780507,2.772588722239781,11.512915464920228,Wave,9.975342989636557,Đang cập nhật,1,Hà Nội,100.0
3934,10.645424897265505,0.6931471805599453,10.09559441006488,Vario,10.77874793485229,Nhật Bản,3,Đồng Nai,93.54
3936,10.106428396532818,1.3862943611198906,8.881836305004146,Winner X,10.786428304728728,Việt Nam,1,Đồng Tháp,89.33
3939,9.798127036878302,2.833213344056216,10.858998997563564,Future,10.371614421769003,Nhật Bản,3,Hà Nội,100.0
3942,8.160518247477505,2.5649493574615367,10.915688284286576,Attila,10.183011437286446,Đài Loan,2,Bình Dương,94.25
3944,10.085809109330082,1.9459101490553132,10.51867319162636,Vision,10.451319901931214,Việt Nam,1,TP. Hồ Chí Minh,98.44
3945,9.95227771670556,1.791759469228055,10.239959789157341,Raider,10.79117302739995,Nước khác,1,TP. Hồ Chí Minh,98.44
3948,9.84161214881804,1.9459101490553132,10.308952660644293,Vision,10.451319901931214,Nhật Bản,3,Bình Dương,94.25
3950,9.852194258148577,2.0794415416798357,10.691944912900398,Exciter,10.834863921828324,Nhật Bản,3,Trà Vinh,88.73
3952,10.126631103850338,1.791759469228055,10.177476297855906,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
3954,8.411832675758411,0.0,7.1180162044653335,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
3955,10.203592144986466,1.791759469228055,10.819778284410283,Air Blade,10.826555268689306,Nhật Bản,3,TP. Hồ Chí Minh,98.44
3956,10.325481962595504,2.0794415416798357,10.819778284410283,SH Mode,11.02825479868109,Nhật Bản,3,TP. Hồ Chí Minh,98.44
3961,8.922658299524402,2.833213344056216,10.819778284410283,Air Blade,10.826555268689306,Nhật Bản,3,TP. Hồ Chí Minh,98.44
3962,9.825526011066415,1.791759469228055,11.211820372186306,Raider,10.79117302739995,Nước khác,1,Sóc Trăng,87.82
3964,9.825526011066415,2.1972245773362196,10.126631103850338,Lead,10.677984278792396,Việt Nam,1,TP. Hồ Chí Minh,98.44
3966,10.985292722887856,2.302585092994046,9.305650551780507,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
3967,7.495541943884256,2.5649493574615367,9.903487552536127,Wave,9.975342989636557,Việt Nam,1,Đồng Nai,93.54
3968,10.691944912900398,0.0,6.214608098422191,Liberty,10.975071168816319,Việt Nam,1,TP. Hồ Chí Minh,98.44
3970,8.411832675758411,2.6390573296152584,12.40328281481788,Nouvo,10.46310334047155,Việt Nam,1,Bắc Giang,91.4
3971,8.294049640102028,2.833213344056216,9.615805480084347,Wave,9.975342989636557,Đang cập nhật,1,Cần Thơ,91.26
3972,9.740968623038354,1.3862943611198906,10.571316925111784,Winner X,10.786428304728728,Việt Nam,1,TP. Hồ Chí Minh,98.44
3973,9.903487552536127,3.2188758248682006,10.404262840448617,Satria,10.887249999525295,Nước khác,1,Lâm Đồng,92.96
3974,9.72913416539135,2.0794415416798357,11.49272275765271,Winner,10.736396675471232,Đang cập nhật,3,TP. Hồ Chí Minh,98.44
3976,10.239959789157341,2.0794415416798357,7.01301578963963,Lead,10.677984278792396,Nhật Bản,3,TP. Hồ Chí Minh,98.44
3979,10.165851817003619,1.3862943611198906,10.308952660644293,Lead,10.677984278792396,Đang cập nhật,1,Đắk Lắk,90.04
3980,10.950806546816688,1.9459101490553132,10.46310334047155,Vario,10.77874793485229,Nhật Bản,3,TP. Hồ Chí Minh,98.44
3982,9.711115659888671,2.302585092994046,10.51867319162636,Lead,10.677984278792396,Đang cập nhật,1,Bình Dương,94.25
3983,8.85366542803745,2.833213344056216,9.546812608597396,Wave,9.975342989636557,Nhật Bản,3,Đồng Nai,93.54
3984,8.34283980427146,2.6390573296152584,8.699514748210191,Nouvo,10.46310334047155,Việt Nam,1,TP. Hồ Chí Minh,98.44
3985,9.082507000466299,2.772588722239781,11.385092093460344,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
3987,10.404262840448617,1.6094379124341003,9.148464968258095,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
3991,11.198214720130528,1.6094379124341003,10.87804719253426,SH,11.6952282715884,Việt Nam,1,Đà Nẵng,93.51
3992,10.887436932884098,2.995732273553991,10.414303176252119,SH,11.6952282715884,Đang cập nhật,3,TP. Hồ Chí Minh,98.44
3993,9.798127036878302,1.6094379124341003,10.308952660644293,Winner X,10.786428304728728,Việt Nam,1,TP. Hồ Chí Minh,98.44
3995,8.242756345714477,2.3978952727983707,9.210340371976184,Nouvo,10.46310334047155,Việt Nam,1,TP. Hồ Chí Minh,98.44
3996,11.205040685200927,0.0,8.1886891244442,SH,11.6952282715884,Việt Nam,1,Tây Ninh,90.02
3998,9.546812608597396,2.772588722239781,10.907239560180278,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
3999,9.104979856318357,2.4849066497880004,11.002099841204238,Liberty,10.975071168816319,Việt Nam,1,TP. Hồ Chí Minh,98.44
4000,9.825526011066415,1.791759469228055,9.998797732340453,Exciter,10.834863921828324,Nước khác,1,TP. Hồ Chí Minh,98.44
4001,10.596634733096073,2.4849066497880004,11.512925464970229,SH,11.6952282715884,Việt Nam,1,Hà Nội,100.0
4004,9.792555991828847,1.791759469228055,10.779997414398439,Vision,10.451319901931214,Nhật Bản,3,TP. Hồ Chí Minh,98.44
4006,10.571316925111784,1.3862943611198906,9.998797732340453,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
4007,9.375854810453756,1.6094379124341003,10.736396675471232,Wave,9.975342989636557,Đang cập nhật,1,Cần Thơ,91.26
4009,9.680344001221918,3.1780538303479458,9.153664194782626,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
4012,9.893437216682626,3.1354942159291497,8.579416534596369,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
4015,8.699514748210191,2.9444389791664403,11.512925464970229,Wave,9.975342989636557,Thái Lan,2,Hà Nội,100.0
4017,10.799575577092764,2.70805020110221,8.517193191416238,Exciter,10.834863921828324,Việt Nam,1,Bến Tre,85.93
4019,9.680344001221918,2.4849066497880004,9.428189934829282,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
4020,9.38429367909962,1.6094379124341003,8.006367567650246,Blade,9.94270826568941,Việt Nam,1,Bình Dương,94.25
4025,9.878169744551839,2.772588722239781,11.156250521031495,Lead,10.677984278792396,Việt Nam,1,Hà Nội,100.0
4027,8.006367567650246,2.772588722239781,11.276658679464603,Attila,10.183011437286446,Đài Loan,2,Vĩnh Long,89.26
4028,9.615805480084347,2.0794415416798357,10.819778284410283,Exciter,10.834863921828324,Việt Nam,1,Đắk Lắk,90.04
4031,8.779557455883728,2.5649493574615367,10.308952660644293,Jupiter,10.257659366256743,Thái Lan,2,Nghệ An,88.34
4033,11.429543856031177,2.70805020110221,10.308952660644293,SH,11.6952282715884,Nhật Bản,3,Hà Nội,100.0
4036,11.695247021764184,2.6390573296152584,10.165851817003619,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
4041,11.951180395901384,2.6390573296152584,10.275051108968611,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
4042,9.581903928408666,1.9459101490553132,10.596634733096073,Winner,10.736396675471232,Nhật Bản,3,TP. Hồ Chí Minh,98.44
4043,8.433811582477187,1.0986122886681098,10.819778284410283,Nouvo,10.46310334047155,Việt Nam,1,Quảng Ninh,97.94
4044,8.85366542803745,1.0986122886681098,10.596634733096073,Wave,9.975342989636557,Đang cập nhật,1,Bình Dương,94.25
4045,9.350102314351341,2.772588722239781,11.512925464970229,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
4046,10.419300717813158,0.0,9.011889433252344,SH,11.6952282715884,Nước khác,1,TP. Hồ Chí Minh,98.44
4047,8.318742252692399,2.70805020110221,12.206067645517674,Attila,10.183011437286446,Nước khác,1,TP. Hồ Chí Minh,98.44
4050,11.082142548877775,2.833213344056216,11.738849148134062,SH,11.6952282715884,Nước khác,1,Bà Rịa-Vũng Tàu,92.97
4052,9.667765219015058,2.6390573296152584,10.896739325546411,Exciter,10.834863921828324,Việt Nam,1,Long An,87.97
4053,9.210340371976184,2.3978952727983707,8.726805608446096,Sirius,9.934743942186682,Nhật Bản,3,TP. Hồ Chí Minh,98.44
4054,10.448714603019452,1.0986122886681098,7.1180162044653335,Exciter,10.834863921828324,Việt Nam,1,Đồng Tháp,89.33
4055,10.703244468154331,2.3978952727983707,10.571316925111784,SH,11.6952282715884,Việt Nam,1,Đồng Tháp,89.33
4056,9.210340371976184,2.0794415416798357,10.950806546816688,Sirius,9.934743942186682,Thái Lan,2,Bến Tre,85.93
4057,10.46310334047155,2.9444389791664403,11.77528972943772,SH,11.6952282715884,Nhật Bản,3,TP. Hồ Chí Minh,98.44
4058,10.357742824813725,2.70805020110221,11.302204433654575,Future,10.371614421769003,Nhật Bản,3,Sóc Trăng,87.82
4059,9.740968623038354,2.5649493574615367,13.122363377404328,Exciter,10.834863921828324,Đang cập nhật,1,Nghệ An,88.34
4061,9.852194258148577,2.0794415416798357,9.903487552536127,Exciter,10.834863921828324,Nhật Bản,3,Cần Thơ,91.26
4063,8.517193191416238,2.70805020110221,9.852194258148577,Mio,10.165851817003619,Việt Nam,1,Bình Dương,94.25
4064,10.947291604709243,1.0986122886681098,8.294049640102028,SH Mode,11.02825479868109,Việt Nam,1,Đắk Lắk,90.04
4066,10.043249494911286,1.6094379124341003,10.60905725309463,Winner X,10.786428304728728,Việt Nam,1,Đà Nẵng,93.51
4068,9.51044496442652,2.70805020110221,9.092457331319466,Air Blade,10.826555268689306,Việt Nam,1,Hải Phòng,96.07
4071,9.472704636443673,1.791759469228055,11.127262984158243,Winner,10.736396675471232,Việt Nam,1,Bình Dương,94.25
4073,10.621327345686446,0.6931471805599453,9.305650551780507,Vario,10.77874793485229,Việt Nam,1,Hà Nội,100.0
4074,9.350102314351341,2.5649493574615367,10.308952660644293,Vision,10.451319901931214,Việt Nam,1,TP. Hồ Chí Minh,98.44
4075,9.878169744551839,2.3978952727983707,10.126631103850338,Air Blade,10.826555268689306,Việt Nam,1,Long An,87.97
4077,10.146433731146518,2.0794415416798357,10.46310334047155,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
4079,9.825526011066415,2.0794415416798357,11.512925464970229,Winner,10.736396675471232,Nhật Bản,3,Bình Định,89.04
4084,8.85366542803745,2.5649493574615367,9.903487552536127,Liberty,10.975071168816319,Đang cập nhật,1,Hải Dương,90.7
4088,9.680344001221918,3.1354942159291497,7.600902459542082,Wave,9.975342989636557,Thái Lan,2,Hưng Yên,90.08
4090,9.648595302907339,2.70805020110221,10.819778284410283,Air Blade,10.826555268689306,Đang cập nhật,1,Hà Nội,100.0
4092,9.798127036878302,1.6094379124341003,10.308952660644293,Winner X,10.786428304728728,Nhật Bản,3,Quảng Trị,86.66
4095,8.779557455883728,2.6390573296152584,13.025385407611124,Exciter,10.834863921828324,Việt Nam,1,Hà Nội,100.0
4096,9.532423871145296,1.6094379124341003,10.714417768752456,Wave,9.975342989636557,Việt Nam,1,Đồng Nai,93.54
4098,9.472704636443673,2.995732273553991,10.225534819164793,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
4099,10.236381967809457,0.6931471805599453,10.308952660644293,Vario,10.77874793485229,Nhật Bản,3,Tiền Giang,93.27
4100,10.239959789157341,1.0986122886681098,8.987196820661973,Vision,10.451319901931214,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
4101,9.878169744551839,1.3862943611198906,10.308952660644293,Winner X,10.786428304728728,Nhật Bản,3,Đồng Nai,93.54
4104,8.160518247477505,3.1354942159291497,9.903487552536127,Sirius,9.934743942186682,Việt Nam,1,Nam Định,86.35
4105,9.998797732340453,2.0794415416798357,11.156250521031495,Lead,10.677984278792396,Nước khác,1,Hà Nội,100.0
4106,10.308952660644293,0.6931471805599453,8.699514748210191,Vision,10.451319901931214,Việt Nam,1,TP. Hồ Chí Minh,98.44
4109,10.505067539570582,1.6094379124341003,10.308952660644293,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
